"module name","licenses","repository","licenseUrl","parents"
"lodash.throttle@4.1.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","SparkTasks"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","server"
"log-symbols@2.2.0","MIT","https://github.com/sindresorhus/log-symbols","https://github.com/sindresorhus/log-symbols/raw/master/license","SparkTasks"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols","https://github.com/sindresorhus/log-symbols/raw/master/license","@react-native-community/cli-tools:SparkTasks"
"logkitty@0.7.1","MIT","https://github.com/zamotany/logkitty","https://github.com/zamotany/logkitty/raw/master/LICENSE","SparkTasks"
"long@5.2.3","Apache-2.0","https://github.com/dcodeIO/long.js","https://github.com/dcodeIO/long.js/raw/master/LICENSE","server"
"longest@1.0.1","MIT","https://github.com/jonschlinkert/longest","https://github.com/jonschlinkert/longest/blob/master/LICENSE","server"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify","https://github.com/zertosh/loose-envify/raw/master/LICENSE","SparkTasks"
"lru-cache@10.2.2","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","path-scurry:SparkTasks"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","SparkTasks"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","hosted-git-info:SparkTasks"
"lru-cache@7.18.3","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","named-placeholders:server"
"lru-cache@8.0.5","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","server"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","SparkTasks"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","server"
"makeerror@1.0.12","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror","https://github.com/daaku/nodejs-makeerror/raw/master/license","SparkTasks"
"marky@1.2.5","Apache-2.0","https://github.com/nolanlawson/marky","https://github.com/nolanlawson/marky/raw/master/LICENSE","SparkTasks"
"md5-file@3.2.3","MIT","https://github.com/roryrjb/md5-file","https://github.com/roryrjb/md5-file/raw/master/LICENSE.md","SparkTasks"
"md5@2.2.1","BSD-3-Clause","https://github.com/pvorb/node-md5","https://github.com/pvorb/node-md5/raw/master/LICENSE","json-schema-deref-sync:SparkTasks"
"md5@2.3.0","BSD-3-Clause","https://github.com/pvorb/node-md5","https://github.com/pvorb/node-md5/raw/master/LICENSE","SparkTasks"
"md5hex@1.0.0","MIT","https://github.com/650Industries/md5hex","https://github.com/650Industries/md5hex/raw/master/LICENSE","SparkTasks"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer","https://github.com/jshttp/media-typer/raw/master/LICENSE","server"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one","https://github.com/alexreardon/memoize-one/raw/master/LICENSE","SparkTasks"
"memory-cache@0.2.0","BSD-2-Clause","https://github.com/ptarjan/node-cache","https://github.com/ptarjan/node-cache/raw/master/LICENSE.md","SparkTasks"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors","https://github.com/component/merge-descriptors/raw/master/LICENSE","server"
"merge-options@3.0.4","MIT","https://github.com/schnittstabil/merge-options","https://github.com/schnittstabil/merge-options/raw/master/license","SparkTasks"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream","https://github.com/grncdr/merge-stream/raw/master/LICENSE","SparkTasks"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2","https://github.com/teambition/merge2/raw/master/LICENSE","SparkTasks"
"methods@1.1.2","MIT","https://github.com/jshttp/methods","https://github.com/jshttp/methods/raw/master/LICENSE","server"
"metro-babel-transformer@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-cache-key@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-cache@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-config@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-core@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-file-map@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-minify-terser@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-resolver@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-runtime@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-source-map@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-symbolicate@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-transform-plugins@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro-transform-worker@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"metro@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"micromatch@4.0.5","MIT","https://github.com/micromatch/micromatch","https://github.com/micromatch/micromatch/raw/master/LICENSE","SparkTasks"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db","https://github.com/jshttp/mime-db/raw/master/LICENSE","server"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types","https://github.com/jshttp/mime-types/raw/master/LICENSE","server"
"mime@1.4.1","MIT","https://github.com/broofa/node-mime","https://github.com/broofa/node-mime/raw/master/LICENSE","server"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime","https://github.com/broofa/node-mime/raw/master/LICENSE","send:SparkTasks"
"mime@2.6.0","MIT","https://github.com/broofa/mime","https://github.com/broofa/mime/raw/master/LICENSE","SparkTasks"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn","https://github.com/sindresorhus/mimic-fn/raw/master/license","SparkTasks"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn","https://github.com/sindresorhus/mimic-fn/raw/master/license","@react-native-community/cli-tools:SparkTasks"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch","https://github.com/isaacs/minimatch/raw/master/LICENSE","server"
"minimatch@9.0.4","ISC","https://github.com/isaacs/minimatch","https://github.com/isaacs/minimatch/raw/master/LICENSE","cacache:SparkTasks"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist","https://github.com/minimistjs/minimist/raw/master/LICENSE","server"
"minipass-collect@2.0.1","ISC","https://github.com/isaacs/minipass-collect","https://github.com/isaacs/minipass-collect/raw/master/LICENSE","SparkTasks"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush","https://github.com/isaacs/minipass-flush/raw/master/LICENSE","SparkTasks"
"minipass-pipeline@1.2.4","ISC","","","SparkTasks"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass/raw/master/LICENSE","fs-minipass:server"
"minipass@5.0.0","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass/raw/master/LICENSE","server"
"minipass@7.1.2","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass/raw/master/LICENSE","SparkTasks"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib","https://github.com/isaacs/minizlib/raw/master/LICENSE","server"
"mkdirp@0.3.5","MIT","http://github.com/substack/node-mkdirp","http://github.com/substack/node-mkdirp/raw/master/LICENSE","license-checker:UNDEFINED"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp","https://github.com/substack/node-mkdirp/raw/master/LICENSE","server"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp","https://github.com/isaacs/node-mkdirp/raw/master/LICENSE","tar:server"
"morgan@1.9.1","MIT","https://github.com/expressjs/morgan","https://github.com/expressjs/morgan/raw/master/LICENSE","server"
"ms@2.0.0","MIT","https://github.com/zeit/ms","https://github.com/zeit/ms/raw/master/license.md","server"
"ms@2.1.2","MIT","https://github.com/zeit/ms","https://github.com/zeit/ms/raw/master/license.md","agent-base:server"
"ms@2.1.3","MIT","https://github.com/vercel/ms","https://github.com/vercel/ms/raw/master/license.md","jsonwebtoken:server"
"mv@2.1.1","MIT","https://github.com/andrewrk/node-mv","https://github.com/andrewrk/node-mv/raw/master/LICENSE","SparkTasks"
"mysql2@3.9.7","MIT","https://github.com/sidorares/node-mysql2","https://github.com/sidorares/node-mysql2/raw/master/License","server"
"mz@2.7.0","MIT","https://github.com/normalize/mz","https://github.com/normalize/mz/raw/master/LICENSE","SparkTasks"
"named-placeholders@1.1.3","MIT","https://github.com/sidorares/named-placeholders","https://github.com/sidorares/named-placeholders/raw/master/LICENSE","server"
"nanoid@3.3.7","MIT","https://github.com/ai/nanoid","https://github.com/ai/nanoid/raw/master/LICENSE","SparkTasks"
"natives@1.1.6","ISC","https://github.com/addaleax/natives","https://github.com/addaleax/natives/raw/master/LICENSE.md","UNDEFINED"
"nativewind@2.0.11","MIT","https://github.com/marklawlor/nativewind","https://github.com/marklawlor/nativewind/raw/master/LICENSE","SparkTasks"
"ncp@2.0.0","MIT","https://github.com/AvianFlu/ncp","https://github.com/AvianFlu/ncp/raw/master/LICENSE.md","SparkTasks"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator","https://github.com/jshttp/negotiator/raw/master/LICENSE","server"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async","https://github.com/suguru03/neo-async/raw/master/LICENSE","SparkTasks"
"nested-error-stacks@2.0.1","MIT","https://github.com/mdlavin/nested-error-stacks","https://github.com/mdlavin/nested-error-stacks/raw/master/LICENSE","SparkTasks"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try","https://github.com/electerious/nice-try/raw/master/LICENSE","SparkTasks"
"nocache@3.0.4","MIT","https://github.com/helmetjs/nocache","https://github.com/helmetjs/nocache/raw/master/LICENSE","SparkTasks"
"node-abort-controller@3.1.1","MIT","https://github.com/southpolesteve/node-abort-controller","https://github.com/southpolesteve/node-abort-controller/raw/master/LICENSE","SparkTasks"
"node-addon-api@5.1.0","MIT","https://github.com/nodejs/node-addon-api","https://github.com/nodejs/node-addon-api/raw/master/LICENSE.md","server"
"node-dir@0.1.17","MIT","https://github.com/fshost/node-dir","https://github.com/fshost/node-dir/raw/master/LICENSE.txt","SparkTasks"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch","https://github.com/bitinn/node-fetch/raw/master/LICENSE.md","server"
"node-forge@1.3.1","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge","https://github.com/digitalbazaar/forge/raw/master/LICENSE","SparkTasks"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64","https://github.com/broofa/node-int64/raw/master/LICENSE","SparkTasks"
"node-releases@2.0.14","MIT","https://github.com/chicoxyzzy/node-releases","https://github.com/chicoxyzzy/node-releases/raw/master/LICENSE","SparkTasks"
"node-stream-zip@1.15.0","MIT","https://github.com/antelle/node-stream-zip","https://github.com/antelle/node-stream-zip/raw/master/LICENSE","SparkTasks"
"nodemon@3.1.0","MIT","https://github.com/remy/nodemon","https://github.com/remy/nodemon/raw/master/LICENSE","server"
"nopt-defaults@0.0.1","BSD-3-Clause","https://github.com/btmills/nopt-defaults","https://github.com/btmills/nopt-defaults/raw/master/LICENSE","UNDEFINED"
"nopt-usage@0.1.0","MIT","","","UNDEFINED"
"nopt@2.2.1","MIT","http://github.com/isaacs/nopt","https://github.com/isaacs/nopt/raw/master/LICENSE","license-checker:UNDEFINED"
"nopt@3.0.6","ISC","https://github.com/npm/nopt","https://github.com/npm/nopt/raw/master/LICENSE","UNDEFINED"
"nopt@5.0.0","ISC","https://github.com/npm/nopt","https://github.com/npm/nopt/raw/master/LICENSE","server"
"normalize-package-data@1.0.3","MIT*","https://github.com/meryn/normalize-package-data","https://github.com/meryn/normalize-package-data/raw/master/LICENSE","UNDEFINED"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path","https://github.com/jonschlinkert/normalize-path/raw/master/LICENSE","server"
"npm-license-crawler@0.2.1","BSD-3-Clause","http://github.com/mwittig/npm-license-crawler","http://github.com/mwittig/npm-license-crawler/raw/master/LICENSE","UNDEFINED"
"npm-package-arg@7.0.0","ISC","https://github.com/npm/npm-package-arg","https://github.com/npm/npm-package-arg/raw/master/LICENSE","SparkTasks"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path","https://github.com/sindresorhus/npm-run-path/raw/master/license","SparkTasks"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path","https://github.com/sindresorhus/npm-run-path/raw/master/license","@react-native-community/cli-tools:SparkTasks"
"npmlog@5.0.1","ISC","https://github.com/npm/npmlog","https://github.com/npm/npmlog/raw/master/LICENSE","server"
"nullthrows@1.1.1","MIT","https://github.com/zertosh/nullthrows","https://github.com/zertosh/nullthrows/raw/master/LICENSE","SparkTasks"
"ob1@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","SparkTasks"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign","https://github.com/sindresorhus/object-assign/raw/master/license","server"
"object-hash@3.0.0","MIT","https://github.com/puleos/object-hash","https://github.com/puleos/object-hash/raw/master/LICENSE","SparkTasks"
"object-inspect@1.13.1","MIT","https://github.com/inspect-js/object-inspect","https://github.com/inspect-js/object-inspect/raw/master/LICENSE","SparkTasks"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys","https://github.com/ljharb/object-keys/raw/master/LICENSE","SparkTasks"
"object.assign@4.1.5","MIT","https://github.com/ljharb/object.assign","https://github.com/ljharb/object.assign/raw/master/LICENSE","SparkTasks"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished","https://github.com/jshttp/on-finished/raw/master/LICENSE","server"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished","https://github.com/jshttp/on-finished/raw/master/LICENSE","send:SparkTasks"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers","https://github.com/jshttp/on-headers/raw/master/LICENSE","server"
"once@1.4.0","ISC","https://github.com/isaacs/once","https://github.com/isaacs/once/raw/master/LICENSE","server"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime","https://github.com/sindresorhus/onetime/raw/master/license","SparkTasks"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime","https://github.com/sindresorhus/onetime/raw/master/license","@react-native-community/cli-tools:SparkTasks"
"open@6.4.0","MIT","https://github.com/sindresorhus/open","https://github.com/sindresorhus/open/raw/master/license","@react-native-community/cli-tools:SparkTasks"
"open@7.4.2","MIT","https://github.com/sindresorhus/open","https://github.com/sindresorhus/open/raw/master/license","@react-native/dev-middleware:SparkTasks"
"open@8.4.2","MIT","https://github.com/sindresorhus/open","https://github.com/sindresorhus/open/raw/master/license","SparkTasks"
"optimist@0.3.7","MIT/X11","http://github.com/substack/node-optimist","http://github.com/substack/node-optimist/raw/master/LICENSE","server"
"ora@3.4.0","MIT","https://github.com/sindresorhus/ora","https://github.com/sindresorhus/ora/raw/master/license","SparkTasks"
"ora@5.4.1","MIT","https://github.com/sindresorhus/ora","https://github.com/sindresorhus/ora/raw/master/license","@react-native-community/cli-tools:SparkTasks"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir","https://github.com/sindresorhus/os-homedir/raw/master/license","SparkTasks"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir","https://github.com/sindresorhus/os-tmpdir/raw/master/license","SparkTasks"
"osenv@0.1.5","ISC","https://github.com/npm/osenv","https://github.com/npm/osenv/raw/master/LICENSE","SparkTasks"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally","https://github.com/sindresorhus/p-finally/raw/master/license","SparkTasks"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit","https://github.com/sindresorhus/p-limit/raw/master/license","pkg-dir:SparkTasks"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit","https://github.com/sindresorhus/p-limit/raw/master/license","SparkTasks"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate","https://github.com/sindresorhus/p-locate/raw/master/license","pkg-dir:SparkTasks"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate","https://github.com/sindresorhus/p-locate/raw/master/license","logkitty:SparkTasks"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate","https://github.com/sindresorhus/p-locate/raw/master/license","SparkTasks"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map","https://github.com/sindresorhus/p-map/raw/master/license","SparkTasks"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try","https://github.com/sindresorhus/p-try/raw/master/license","SparkTasks"
"parse-json@4.0.0","MIT","https://github.com/sindresorhus/parse-json","https://github.com/sindresorhus/parse-json/raw/master/license","SparkTasks"
"parse-png@2.1.0","MIT","https://github.com/kevva/parse-png","https://github.com/kevva/parse-png/raw/master/license","SparkTasks"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl","https://github.com/pillarjs/parseurl/raw/master/LICENSE","server"
"password-prompt@1.1.3","0BSD","https://github.com/jdxcode/password-prompt","https://github.com/jdxcode/password-prompt","SparkTasks"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists","https://github.com/sindresorhus/path-exists/raw/master/license","pkg-dir:SparkTasks"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists","https://github.com/sindresorhus/path-exists/raw/master/license","SparkTasks"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute","https://github.com/sindresorhus/path-is-absolute/raw/master/license","server"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key","https://github.com/sindresorhus/path-key/raw/master/license","execa:SparkTasks"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key","https://github.com/sindresorhus/path-key/raw/master/license","SparkTasks"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse","https://github.com/jbgutierrez/path-parse/raw/master/LICENSE","server"
"path-scurry@1.11.1","BlueOak-1.0.0","https://github.com/isaacs/path-scurry","https://github.com/isaacs/path-scurry/raw/master/LICENSE.md","SparkTasks"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp","https://github.com/component/path-to-regexp/raw/master/LICENSE","server"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type","https://github.com/sindresorhus/path-type/raw/master/license","SparkTasks"
"pg-connection-string@2.6.2","MIT","https://github.com/brianc/node-postgres","https://github.com/brianc/node-postgres/raw/master/LICENSE","server"
"picocolors@1.0.1","ISC","https://github.com/alexeyraspopov/picocolors","https://github.com/alexeyraspopov/picocolors/raw/master/LICENSE","SparkTasks"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch","https://github.com/micromatch/picomatch/raw/master/LICENSE","server"
"picomatch@3.0.1","MIT","https://github.com/micromatch/picomatch","https://github.com/micromatch/picomatch/raw/master/LICENSE","SparkTasks"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","read-cache:SparkTasks"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","SparkTasks"
"pirates@4.0.6","MIT","https://github.com/danez/pirates","https://github.com/danez/pirates/raw/master/LICENSE","SparkTasks"
"pkg-dir@3.0.0","MIT","https://github.com/sindresorhus/pkg-dir","https://github.com/sindresorhus/pkg-dir/raw/master/license","SparkTasks"
"plist@3.1.0","MIT","https://github.com/TooTallNate/node-plist","https://github.com/TooTallNate/node-plist/raw/master/LICENSE","SparkTasks"
"pngjs@3.4.0","MIT","https://github.com/lukeapage/pngjs2","https://github.com/lukeapage/pngjs2/raw/master/LICENSE","SparkTasks"
"possible-typed-array-names@1.0.0","MIT","https://github.com/ljharb/possible-typed-array-names","https://github.com/ljharb/possible-typed-array-names/raw/master/LICENSE","SparkTasks"
"postcss-calc@8.2.4","MIT","https://github.com/postcss/postcss-calc","https://github.com/postcss/postcss-calc/raw/master/LICENSE","SparkTasks"
"postcss-color-functional-notation@4.2.4","CC0-1.0","https://github.com/csstools/postcss-plugins","https://github.com/csstools/postcss-plugins/raw/master/LICENSE.md","SparkTasks"
"postcss-css-variables@0.18.0","MIT","https://github.com/MadLittleMods/postcss-css-variables","https://github.com/MadLittleMods/postcss-css-variables/raw/master/LICENSE","SparkTasks"
"postcss-import@15.1.0","MIT","https://github.com/postcss/postcss-import","https://github.com/postcss/postcss-import/raw/master/LICENSE","SparkTasks"
"postcss-js@4.0.1","MIT","https://github.com/postcss/postcss-js","https://github.com/postcss/postcss-js/raw/master/LICENSE","SparkTasks"
"postcss-load-config@4.0.2","MIT","https://github.com/postcss/postcss-load-config","https://github.com/postcss/postcss-load-config/raw/master/LICENSE","SparkTasks"
"postcss-nested@5.0.6","MIT","https://github.com/postcss/postcss-nested","https://github.com/postcss/postcss-nested/raw/master/LICENSE","SparkTasks"
"postcss-nested@6.0.1","MIT","https://github.com/postcss/postcss-nested","https://github.com/postcss/postcss-nested/raw/master/LICENSE","tailwindcss:SparkTasks"
"postcss-selector-parser@6.1.0","MIT","https://github.com/postcss/postcss-selector-parser","https://github.com/postcss/postcss-selector-parser/raw/master/LICENSE-MIT","SparkTasks"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE","SparkTasks"
"postcss@8.4.38","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","SparkTasks"
"pretty-bytes@5.6.0","MIT","https://github.com/sindresorhus/pretty-bytes","https://github.com/sindresorhus/pretty-bytes/raw/master/license","SparkTasks"
"pretty-format@26.6.2","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","SparkTasks"
"pretty-format@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","jest-validate:SparkTasks"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args/raw/master/license.md","SparkTasks"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress","https://github.com/visionmedia/node-progress/raw/master/LICENSE","SparkTasks"
"promise@2.0.0","MIT","https://github.com/then/promise","https://github.com/then/promise","transformers:server"
"promise@6.1.0","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","server"
"promise@7.3.1","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","SparkTasks"
"promise@8.3.0","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","react-native:SparkTasks"
"prompts@2.4.2","MIT","https://github.com/terkelg/prompts","https://github.com/terkelg/prompts/raw/master/license","SparkTasks"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types","https://github.com/facebook/prop-types/raw/master/LICENSE","SparkTasks"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr","https://github.com/jshttp/proxy-addr/raw/master/LICENSE","server"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env","https://github.com/Rob--W/proxy-from-env/raw/master/LICENSE","SparkTasks"
"pstree.remy@1.1.8","MIT","https://github.com/remy/pstree","https://github.com/remy/pstree/raw/master/LICENSE","server"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","SparkTasks"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js","https://github.com/mathiasbynens/punycode.js/raw/master/LICENSE-MIT.txt","SparkTasks"
"qrcode-terminal@0.11.0","Apache 2.0","https://github.com/gtanner/qrcode-terminal","https://github.com/gtanner/qrcode-terminal/raw/master/LICENSE","SparkTasks"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","server"
"query-string@7.1.3","MIT","https://github.com/sindresorhus/query-string","https://github.com/sindresorhus/query-string/raw/master/license","SparkTasks"
"querystring@0.2.1","MIT","https://github.com/Gozala/querystring","https://github.com/Gozala/querystring/raw/master/LICENSE","SparkTasks"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask","https://github.com/feross/queue-microtask/raw/master/LICENSE","SparkTasks"
"queue@6.0.2","MIT","https://github.com/jessetane/queue","https://github.com/jessetane/queue/raw/master/LICENSE","SparkTasks"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser","https://github.com/jshttp/range-parser/raw/master/LICENSE","server"
"raw-body@2.3.3","MIT","https://github.com/stream-utils/raw-body","https://github.com/stream-utils/raw-body/raw/master/LICENSE","server"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc","https://github.com/dominictarr/rc/raw/master/LICENSE.APACHE2","SparkTasks"
"react-devtools-core@5.2.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react","SparkTasks"
"react-freeze@1.0.4","MIT","https://github.com/software-mansion/react-freeze","https://github.com/software-mansion/react-freeze/raw/master/LICENSE","SparkTasks"
"react-is@16.13.1","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","SparkTasks"
"react-is@17.0.2","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","pretty-format:SparkTasks"
"react-is@18.3.1","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","nativewind:SparkTasks"
"react-native-gesture-handler@2.16.2","MIT","https://github.com/software-mansion/react-native-gesture-handler","https://github.com/software-mansion/react-native-gesture-handler/raw/master/LICENSE","SparkTasks"
"react-native-paper@5.12.3","MIT","https://github.com/callstack/react-native-paper","https://github.com/callstack/react-native-paper/raw/master/LICENSE.md","SparkTasks"
"react-native-reanimated@3.10.1","MIT","https://github.com/software-mansion/react-native-reanimated","https://github.com/software-mansion/react-native-reanimated/raw/master/LICENSE","SparkTasks"
"react-native-safe-area-context@4.10.1","MIT","https://github.com/th3rdwave/react-native-safe-area-context","https://github.com/th3rdwave/react-native-safe-area-context/raw/master/LICENSE","SparkTasks"
"react-native-screens@3.31.1","MIT","https://github.com/software-mansion/react-native-screens","https://github.com/software-mansion/react-native-screens/raw/master/LICENSE","SparkTasks"
"react-native-vector-icons@10.1.0","MIT","https://github.com/oblador/react-native-vector-icons","https://github.com/oblador/react-native-vector-icons/raw/master/LICENSE","SparkTasks"
"react-native@0.74.1","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native/raw/master/LICENSE","SparkTasks"
"react-refresh@0.14.2","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","SparkTasks"
"react-shallow-renderer@16.15.0","MIT","https://github.com/NMinhNguyen/react-shallow-renderer","https://github.com/NMinhNguyen/react-shallow-renderer/raw/master/LICENSE","SparkTasks"
"react@18.2.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","SparkTasks"
"read-cache@1.0.0","MIT","https://github.com/TrySound/read-cache","https://github.com/TrySound/read-cache/raw/master/LICENSE","SparkTasks"
"read-installed@3.1.5","ISC","https://github.com/isaacs/read-installed","https://github.com/isaacs/read-installed/raw/master/LICENSE","UNDEFINED"
